mechanism,kappa,cohort_replicate,unit_index,family,phi,lambda,neff_p,neff_var,threshold_calibration_max_error,theta_obs,theta_native_null_median,delta_theta,p_native,native_reject_005,delta_positive,native_null_valid_fraction,native_spectral_error_median,native_count_exact_fraction,native_group_count_exact_fraction,injection_monthly_multiset_exact,injection_monthly_event_count_exact,annual_count_mean,annual_count_sd,annual_count_ac1,monthly_indicator_ac1,monthly_indicator_ac12
history_feedback,1.0,24,6,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6606451612903226,0.7645225887166625,0.1038774274263398,0.2894211576846307,False,True,1.0,0.0074488334434282,1.0,1.0,True,True,3.01195219123506,1.8216976271396617,0.5089823809912553,0.6206722273150295,0.6312284435429564
history_feedback,1.0,24,7,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.7838705176503419,0.8207512241239863,0.0368807064736443,0.4191616766467065,False,True,1.0,0.0072747308445157,1.0,1.0,True,True,3.01195219123506,1.942360808824804,0.3810889896360043,0.6376008510360945,0.6022906848095078
history_feedback,1.0,25,0,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4312302006335797,0.775103507263778,0.3438733066301982,0.0179640718562874,True,True,1.0,0.0054671222841319,1.0,1.0,True,True,2.896414342629482,1.8394815362878996,0.5129455203637053,0.6012520800357156,0.6080061761772382
history_feedback,1.0,25,1,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.7466423185673893,0.8066242649738775,0.0599819464064882,0.3612774451097804,False,True,1.0,0.0059067665728528,1.0,1.0,True,True,3.039840637450199,1.9224005511302915,0.5421415823808553,0.5828153871027345,0.6019020908647649
history_feedback,1.0,25,2,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.598418454719452,0.8963571040808268,0.2979386493613748,0.0279441117764471,True,True,1.0,0.0088139370637203,1.0,1.0,True,True,2.9681274900398407,1.9513454546409463,0.5402292312207324,0.5825321737086442,0.5877038328588533
history_feedback,1.0,25,3,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7908220720720721,0.9461764623218332,0.1553543902497611,0.1576846307385229,False,True,1.0,0.0066494928429414,1.0,1.0,True,True,3.1235059760956174,2.081191922837825,0.4595583733348614,0.636408404278616,0.5771999421194858
history_feedback,1.0,25,4,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6344191746466028,0.7695789362410371,0.1351597615944343,0.2195608782435129,False,True,1.0,0.0071462963977528,1.0,1.0,True,True,3.119521912350597,1.9211699027771023,0.4485741654369787,0.6283260190228993,0.5968657215565022
history_feedback,1.0,25,5,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.7315270935960592,0.7998174944286243,0.0682904008325651,0.3093812375249501,False,True,1.0,0.0094603248206026,1.0,1.0,True,True,3.143426294820717,1.980821043285769,0.4774151782341163,0.6623474354258947,0.6446948755769375
history_feedback,1.0,25,6,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6473290179155224,0.842781868575216,0.1954528506596935,0.1297405189620758,False,True,1.0,0.0067079951398394,1.0,1.0,True,True,2.8725099601593627,1.837979488595671,0.5089452237840492,0.5808571171333394,0.6065091252209577
history_feedback,1.0,25,7,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5291425818882466,0.8330538699069572,0.3039112880187106,0.0239520958083832,True,True,1.0,0.0072777531581887,1.0,1.0,True,True,3.0199203187251,1.9606694506841569,0.4558379166103087,0.6385486643890876,0.6255443315408072
history_feedback,1.0,26,0,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.8538279132791328,0.8992633626848414,0.0454354494057086,0.3852295409181637,False,True,1.0,0.0084258416702335,1.0,1.0,True,True,2.828685258964144,2.10258185635924,0.4440605727640887,0.6472561612998896,0.5602650236046036
history_feedback,1.0,26,1,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.761595682613769,0.8086368313890658,0.0470411487752968,0.4071856287425149,False,True,1.0,0.0063860757931664,1.0,1.0,True,True,3.01195219123506,1.9217398983104208,0.4435510365785275,0.6126322901559234,0.5818234331723314
history_feedback,1.0,26,2,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.7883136094674557,0.8807657537239211,0.0924521442564654,0.3033932135728543,False,True,1.0,0.0060647250760746,1.0,1.0,True,True,3.0239043824701195,1.893432320157404,0.4094373262555632,0.5689913034167143,0.5719857054888607
history_feedback,1.0,26,3,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7104198280222559,0.8503161140389401,0.1398962860166842,0.2015968063872255,False,True,1.0,0.0085101811857554,1.0,1.0,True,True,2.956175298804781,1.9004276393217967,0.4931773633687069,0.6170283599766662,0.6183846315432314
history_feedback,1.0,26,4,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7054425064599483,0.802994584810522,0.0975520783505736,0.2534930139720558,False,True,1.0,0.0124571980131588,1.0,1.0,True,True,2.9203187250996017,2.1777637333957958,0.5004914007004937,0.6548594262879975,0.5982936085743247
history_feedback,1.0,26,5,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4373929312054819,0.5703845943207645,0.1329916631152825,0.2035928143712574,False,True,1.0,0.0066208402932743,1.0,1.0,True,True,2.896414342629482,1.9549780904900904,0.4700037545485623,0.6322673898576755,0.6228483775084109
history_feedback,1.0,26,6,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.6474498868412545,0.7215956763162763,0.0741457894750218,0.2674650698602794,False,True,1.0,0.0102954373399765,1.0,1.0,True,True,3.0756972111553784,1.874085968966175,0.5318173361779394,0.5880689952565762,0.6004346748539954
history_feedback,1.0,26,7,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8673285198555957,0.8477922184214522,-0.0195363014341434,0.5389221556886228,False,False,1.0,0.0063068642921501,1.0,1.0,True,True,2.928286852589641,1.8582315666153644,0.4545629310259906,0.5794976974346226,0.5803478080442406
history_feedback,1.0,27,0,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.8328828828828829,0.7730305547191443,-0.0598523281637386,0.6187624750499002,False,False,1.0,0.0080503404527719,1.0,1.0,True,True,2.944223107569721,1.963023851981963,0.4965871724183744,0.6471713561896724,0.6223745490504917
history_feedback,1.0,27,1,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.7002314814814815,0.6836381110522727,-0.0165933704292088,0.5329341317365269,False,False,1.0,0.0064286665173312,1.0,1.0,True,True,3.01593625498008,1.813996331077785,0.5030200373124792,0.5957334232620881,0.6237845625463948
history_feedback,1.0,27,2,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.3598955152995454,0.7062314211056993,0.3463359058061538,0.0139720558882235,True,True,1.0,0.0085105716817441,1.0,1.0,True,True,3.095617529880478,1.8763629089457092,0.4626077242522153,0.587727531627799,0.5868600198120458
history_feedback,1.0,27,3,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7327842775041051,0.7723052702372217,0.0395209927331166,0.4171656686626746,False,True,1.0,0.0083117570827319,1.0,1.0,True,True,2.9760956175298805,1.844402076214873,0.4990920842851527,0.6088030626680533,0.6421009789405516
history_feedback,1.0,27,4,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7779273216689099,0.7963931249325436,0.0184658032636336,0.4411177644710579,False,True,1.0,0.0056536015858429,1.0,1.0,True,True,2.8406374501992038,1.8136550426080371,0.5197354205872718,0.5713407909248465,0.6016497488189917
history_feedback,1.0,27,5,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7402400904495876,0.9172506705683026,0.1770105801187149,0.1616766467065868,False,True,1.0,0.0064091093310671,1.0,1.0,True,True,2.9641434262948207,1.9214425304326928,0.4052477683055166,0.6123839235089156,0.5684199372006802
history_feedback,1.0,27,6,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7009439528023599,0.9091795712876344,0.2082356184852744,0.0858283433133732,False,True,1.0,0.0099467703480793,1.0,1.0,True,True,2.9721115537848606,2.0363282135091687,0.4868869961829673,0.6432516882668536,0.6169153993407618
history_feedback,1.0,27,7,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.66835960303561,0.7364735927829643,0.0681139897473542,0.3393213572854291,False,True,1.0,0.007878591188951,1.0,1.0,True,True,2.948207171314741,1.9148473077663728,0.5498139254734105,0.6152851274401866,0.6255781309478491
history_feedback,1.0,28,0,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.997328800388538,0.8376920002206216,-0.1596368001679164,0.8602794411177644,False,False,1.0,0.0066743648802208,1.0,1.0,True,True,2.7768924302788847,2.0487154425454923,0.5309094608558791,0.6474834626493395,0.617362030227077
history_feedback,1.0,28,1,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6267306170886076,0.7752210398079473,0.1484904227193397,0.1497005988023952,False,True,1.0,0.00532205183097,1.0,1.0,True,True,2.98804780876494,1.8903868187245565,0.4829628770905997,0.5914649770960212,0.5941359057290967
history_feedback,1.0,28,2,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.6093297101449275,0.8344685400255207,0.2251388298805932,0.0538922155688622,False,True,1.0,0.0055005175248697,1.0,1.0,True,True,2.900398406374502,1.8665753204544764,0.4812534195314165,0.591850121573102,0.5898976286148179
history_feedback,1.0,28,3,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.849584446423271,0.7725102069519558,-0.0770742394713152,0.6786427145708582,False,False,1.0,0.0086651125607204,1.0,1.0,True,True,2.9163346613545817,1.989257031508037,0.4446537260083889,0.6304647790236445,0.5881435422095178
history_feedback,1.0,28,4,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6310740880979427,0.8385326018376402,0.2074585137396974,0.0718562874251497,False,True,1.0,0.0066509623118724,1.0,1.0,True,True,3.01195219123506,2.115173924475728,0.4622285106871983,0.6475379540878252,0.5948782298883272
history_feedback,1.0,28,5,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.926965049517269,-0.073034950482731,1.0,False,False,1.0,0.0056389710570909,1.0,1.0,True,True,3.0756972111553784,1.977524865476508,0.4474975993610198,0.6179410200111909,0.5917295396896638
history_feedback,1.0,28,6,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.5837157132660344,0.8726778518706743,0.2889621386046398,0.0159680638722554,True,True,1.0,0.00956363168497,1.0,1.0,True,True,3.0358565737051797,1.8126132780501083,0.4322941690215137,0.5733540328840588,0.5843680922353804
history_feedback,1.0,28,7,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.3779935866212047,0.604250879888635,0.2262572932674302,0.0119760479041916,True,True,1.0,0.0081284914570018,1.0,1.0,True,True,2.944223107569721,1.979193690210845,0.4785012708450135,0.6328432894359539,0.6112576614149744
history_feedback,1.0,29,0,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7506893382352942,0.7371552734006654,-0.0135340648346287,0.530938123752495,False,False,1.0,0.0059879350134178,1.0,1.0,True,True,2.9681274900398407,2.0683008981432645,0.5124708699017221,0.6503511571570652,0.6293891395460403
history_feedback,1.0,29,1,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9152542372881356,0.7574641776325859,-0.1577900596555497,0.8223552894211577,False,False,1.0,0.0058850327198943,1.0,1.0,True,True,3.00398406374502,1.877732819540284,0.4723139991593181,0.5996031162550791,0.6221241374125849
history_feedback,1.0,29,2,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7124401436552275,0.7875283427892292,0.0750881991340017,0.3313373253493014,False,True,1.0,0.0082282336700782,1.0,1.0,True,True,3.091633466135458,1.8966235781322107,0.4985005901296635,0.6091714547880068,0.6181048632499125
history_feedback,1.0,29,3,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.7175944533762058,0.8317890339093139,0.1141945805331081,0.2734530938123752,False,True,1.0,0.0090476479087702,1.0,1.0,True,True,3.0717131474103585,1.8667879004123504,0.4532306784383895,0.5925904168192909,0.5980109692109479
history_feedback,1.0,29,4,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.5782548836242727,0.823075017632471,0.2448201340081983,0.0658682634730539,False,True,1.0,0.0079878341833992,1.0,1.0,True,True,2.940239043824701,1.891587147051365,0.4489838757151928,0.6109948823777079,0.5947257378355786
history_feedback,1.0,29,5,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.6884600974147621,0.6553243490903751,-0.033135748324387,0.5888223552894212,False,False,1.0,0.0094478744318945,1.0,1.0,True,True,3.1274900398406373,1.975870697905365,0.4118197448050597,0.6446921950056212,0.625730078404204
history_feedback,1.0,29,6,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.8248572448251249,0.7986674721876497,-0.0261897726374752,0.5768463073852296,False,False,1.0,0.0076083418915266,1.0,1.0,True,True,3.1553784860557768,1.847729563010563,0.5250811505666674,0.5763967757282356,0.6046012989622541
history_feedback,1.0,29,7,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8032203234105109,0.8153040383439014,0.0120837149333905,0.4730538922155688,False,True,1.0,0.0058176407837561,1.0,1.0,True,True,3.0199203187251,2.002886759688862,0.445809491219622,0.6238563155568992,0.5931233718618749
history_feedback,1.0,30,0,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.761383024098955,0.775584780102633,0.014201756003678,0.469061876247505,False,True,1.0,0.0060020638520577,1.0,1.0,True,True,3.00398406374502,1.8819715185301784,0.4276881430118149,0.6211033006444122,0.6061949276353069
history_feedback,1.0,30,1,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8013459092835947,0.8898667744344184,0.0885208651508236,0.2914171656686626,False,True,1.0,0.0062071505105816,1.0,1.0,True,True,2.9800796812749004,2.0344644042050937,0.4110131359756625,0.6438885476641473,0.5870333960249391
history_feedback,1.0,30,2,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.729849125278854,0.8303773512180079,0.1005282259391538,0.2754491017964072,False,True,1.0,0.0097409292213553,1.0,1.0,True,True,3.0836653386454183,1.917878795767025,0.5319099473826338,0.5970661458655118,0.6226105200098033
history_feedback,1.0,30,3,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.699078564500485,0.770973876210618,0.0718953117101329,0.3093812375249501,False,True,1.0,0.008334347021395,1.0,1.0,True,True,2.756972111553785,1.9333261996986848,0.487521139752985,0.6285626256489286,0.6172712776559698
history_feedback,1.0,30,4,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7801293041863123,0.8761547861565075,0.0960254819701952,0.3033932135728543,False,True,1.0,0.0098440379610897,1.0,1.0,True,True,3.1155378486055776,1.9224500909394608,0.4978545212240229,0.6269136577636579,0.6106776153822145
history_feedback,1.0,30,5,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.997690963554668,0.7519039856658065,-0.2457869778888615,0.908183632734531,False,False,1.0,0.0056377343491052,1.0,1.0,True,True,2.9243027888446216,1.8483994939393944,0.5340705299856999,0.579747770954925,0.6127034326683621
history_feedback,1.0,30,6,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.6951063829787234,0.7356952310596733,0.0405888480809498,0.4031936127744511,False,True,1.0,0.0099804657971597,1.0,1.0,True,True,3.099601593625498,1.8494211005094032,0.5067125815379017,0.5822015051953112,0.5882462821966308
history_feedback,1.0,30,7,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.8453350031308704,0.8759353802575139,0.0306003771266435,0.4171656686626746,False,True,1.0,0.0075828974909741,1.0,1.0,True,True,2.7888446215139444,1.9615921301383916,0.4772313621582429,0.6322750445100574,0.6125068459532652
history_feedback,1.0,31,0,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7000823142050799,0.7613893621504442,0.0613070479453642,0.313373253493014,False,True,1.0,0.006874470949605,1.0,1.0,True,True,2.928286852589641,2.016573919274684,0.3936948113006254,0.6422761762047473,0.5874853212045081
history_feedback,1.0,31,1,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.565460194827007,0.8686531659044407,0.3031929710774337,0.0379241516966067,True,True,1.0,0.0087311673857249,1.0,1.0,True,True,2.848605577689243,1.941625199195807,0.4370261111365174,0.6207941332561392,0.5502494989971289
history_feedback,1.0,31,2,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7985247374239911,0.8518032633672077,0.0532785259432165,0.3972055888223553,False,True,1.0,0.0066732501626366,1.0,1.0,True,True,2.98804780876494,1.9071726047549729,0.4537528765690956,0.5759241442437747,0.5817500728682855
history_feedback,1.0,31,3,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6205645693180319,0.8083999022365329,0.1878353329185009,0.1417165668662674,False,True,1.0,0.0054109148076263,1.0,1.0,True,True,2.928286852589641,1.8795493688823897,0.480319524185878,0.6077691726169457,0.6137761861628314
history_feedback,1.0,31,4,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.7615823118492158,0.797037760862626,0.0354554490134102,0.4111776447105788,False,True,1.0,0.0057863538635687,1.0,1.0,True,True,3.01195219123506,1.830424747070044,0.4805433937526084,0.5672320842469869,0.5952359120445455
history_feedback,1.0,31,5,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7209508494144813,0.8326866671760793,0.111735817761598,0.2015968063872255,False,True,1.0,0.0077921216831032,1.0,1.0,True,True,2.800796812749004,2.029699642801821,0.4160863895885756,0.6477205891325305,0.5992682346834254
history_feedback,1.0,31,6,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.6447305674773486,0.7387368890024661,0.0940063215251175,0.2874251497005988,False,True,1.0,0.0137268710726973,1.0,1.0,True,True,3.01593625498008,1.850956740848997,0.534557900527031,0.5922180617252365,0.6273088616636308
history_feedback,1.0,31,7,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.3898310633839706,0.6984098721023182,0.3085788087183475,0.0099800399201596,True,True,1.0,0.0067043379361563,1.0,1.0,True,True,2.9163346613545817,1.9992459015474728,0.4076368689735258,0.609558449782933,0.5531255963123629
history_feedback,1.0,32,0,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.5671797263681592,0.7093250720910296,0.1421453457228704,0.2015968063872255,False,True,1.0,0.0081711980288438,1.0,1.0,True,True,2.928286852589641,1.786078483156459,0.4941951083046918,0.5912757289498497,0.616659944610255
history_feedback,1.0,32,1,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.5750132908027645,0.8149819299165242,0.2399686391137596,0.0558882235528942,False,True,1.0,0.0090098287779538,1.0,1.0,True,True,3.402390438247012,2.041753958253548,0.4540158597622013,0.6566196697836418,0.6420768644746524
history_feedback,1.0,32,2,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9518106867042372,0.8691919312549055,-0.0826187554493316,0.716566866267465,False,False,1.0,0.0058172362598689,1.0,1.0,True,True,2.98804780876494,2.0247120137812638,0.4538922597402817,0.6169714034315882,0.5543695844385499
history_feedback,1.0,32,3,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8245849839652896,0.8313251151064609,0.0067401311411713,0.4770459081836327,False,True,1.0,0.0082595901741813,1.0,1.0,True,True,2.9681274900398407,2.058647120759173,0.5011126117490916,0.6474319451998274,0.6247274462337725
history_feedback,1.0,32,4,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.8339889277389277,0.8748992331624516,0.0409103054235238,0.3712574850299401,False,True,1.0,0.0093844643878332,1.0,1.0,True,True,2.908366533864542,1.9848955839536608,0.4917162716358556,0.626163606927576,0.5935212796628174
