mechanism,kappa,cohort_replicate,n_units,positive_units,sign_gate_6of8,aggregate_stat_mean_delta,aggregate_p,aggregate_reject_005,full_gate_pass,mean_delta_theta,median_delta_theta,mean_theta_obs,mean_theta_null_center,unit_native_reject_fraction,unit_positive_fraction,native_null_valid_fraction_min,native_spectral_error_median,native_count_exact_fraction_min,native_group_count_exact_fraction_min,injection_multiset_exact_all,injection_event_count_exact_all
history_feedback,0.75,23,8,4,False,0.0104719081353053,0.5049900199600799,False,False,0.0104719081353053,0.0012387681001323,0.8027803731162191,0.8132522812515244,0.125,0.5,1.0,0.0070105974345919,1.0,1.0,True,True
history_feedback,0.75,24,8,5,False,0.0642467708355959,0.1576846307385229,False,False,0.0642467708355959,0.0317575681389509,0.7494657251249698,0.8137124959605657,0.25,0.625,1.0,0.0068875612310752,1.0,1.0,True,True
history_feedback,0.75,25,8,7,True,0.1551239956887947,0.0059880239520958,True,True,0.1551239956887947,0.1705067065828497,0.701004303503313,0.8561282991921078,0.125,0.875,1.0,0.0061222410734852,1.0,1.0,True,True
history_feedback,0.75,26,8,5,False,0.0077839633032633,0.5389221556886228,False,False,0.0077839633032633,0.0469894319288946,0.8211136340130265,0.8288975973162898,0.0,0.625,1.0,0.0071646896544163,1.0,1.0,True,True
history_feedback,0.75,27,8,4,False,-0.0069279291002495,0.6127744510978044,False,False,-0.0069279291002495,-0.0112517516706721,0.7984814730277001,0.7915535439274506,0.0,0.5,1.0,0.0069762304856042,1.0,1.0,True,True
history_feedback,0.75,28,8,4,False,0.0306030729879383,0.3912175648702595,False,False,0.0306030729879383,-0.0273211107224496,0.8241662684166577,0.854769341404596,0.125,0.5,1.0,0.0065101240297461,1.0,1.0,True,True
history_feedback,0.75,29,8,6,True,0.1025902318446768,0.0379241516966067,True,True,0.1025902318446768,0.1073675860373874,0.7234056518606371,0.825995883705314,0.125,0.75,1.0,0.0067844070688722,1.0,1.0,True,True
history_feedback,0.75,30,8,6,True,0.0603905083253168,0.1916167664670658,False,False,0.0603905083253168,0.0325153760216803,0.7919565060579865,0.8523470143833035,0.125,0.75,1.0,0.0071898462521926,1.0,1.0,True,True
history_feedback,0.75,31,8,4,False,0.0900644221686994,0.0538922155688622,False,False,0.0900644221686994,0.0254826215789665,0.742819065156289,0.8328834873249884,0.25,0.5,1.0,0.006327306043693,1.0,1.0,True,True
history_feedback,0.75,32,8,4,False,0.0935530073113934,0.0778443113772455,False,False,0.0935530073113934,0.0487919201080255,0.7882864256595095,0.881839432970903,0.25,0.5,1.0,0.0073039285370701,1.0,1.0,True,True
history_feedback,0.75,33,8,6,True,0.1023698832924599,0.0399201596806387,True,True,0.1023698832924599,0.0275779258005566,0.7645230629336013,0.8668929462260613,0.25,0.75,1.0,0.0064632769034302,1.0,1.0,True,True
history_feedback,0.75,34,8,3,False,-0.0090075348593821,0.5868263473053892,False,False,-0.0090075348593821,-0.0483791574463836,0.8117698710071476,0.8027623361477655,0.0,0.375,1.0,0.0072490411627703,1.0,1.0,True,True
history_feedback,0.75,35,8,5,False,0.0597242229661462,0.1776447105788423,False,False,0.0597242229661462,0.0532972812319474,0.7636973881807885,0.8234216111469346,0.125,0.625,1.0,0.0063345171473056,1.0,1.0,True,True
history_feedback,0.75,36,8,7,True,0.1388579949571222,0.0059880239520958,True,True,0.1388579949571222,0.1486878379031281,0.678469486419581,0.8173274813767033,0.0,0.875,1.0,0.0065933758304846,1.0,1.0,True,True
history_feedback,0.75,37,8,2,False,-0.0428677379657655,0.8942115768463074,False,False,-0.0428677379657655,-0.0477477397456681,0.8964422802061455,0.8535745422403799,0.0,0.25,1.0,0.007406147369354,1.0,1.0,True,True
history_feedback,0.75,38,8,3,False,-0.0150346009413937,0.656686626746507,False,False,-0.0150346009413937,-0.054564152770741,0.8089124961806512,0.7938778952392576,0.125,0.375,1.0,0.0062844958599026,1.0,1.0,True,True
history_feedback,0.75,39,8,7,True,0.1188307516472566,0.029940119760479,True,True,0.1188307516472566,0.156020964283284,0.7394061975986861,0.8582369492459427,0.0,0.875,1.0,0.0063968869133861,1.0,1.0,True,True
history_feedback,0.75,40,8,8,True,0.1697684832728554,0.0079840319361277,True,True,0.1697684832728554,0.1548379728103646,0.7128075832760133,0.8825760665488687,0.25,1.0,1.0,0.0062886137559257,1.0,1.0,True,True
history_feedback,0.75,41,8,5,False,0.0329163059289041,0.3233532934131736,False,False,0.0329163059289041,0.0601515517358464,0.8032587945580976,0.8361751004870017,0.0,0.625,1.0,0.0063836551946331,1.0,1.0,True,True
history_feedback,0.75,42,8,6,True,0.1028996825041724,0.0419161676646706,True,True,0.1028996825041724,0.0939658411139731,0.7570917714363011,0.8599914539404736,0.25,0.75,1.0,0.0072905507072491,1.0,1.0,True,True
history_feedback,0.75,43,8,7,True,0.1714636598793177,0.0019960079840319,True,True,0.1714636598793177,0.2172640584816026,0.6593298932903997,0.8307935531697175,0.25,0.875,1.0,0.0069821606372678,1.0,1.0,True,True
history_feedback,0.75,44,8,6,True,0.0293314036358817,0.4011976047904191,False,False,0.0293314036358817,0.0726787813716862,0.8015488354455239,0.8308802390814056,0.0,0.75,1.0,0.0065628639163685,1.0,1.0,True,True
history_feedback,0.75,45,8,4,False,-0.0280582216146258,0.782435129740519,False,False,-0.0280582216146258,-0.0123733347144681,0.8422729435546765,0.8142147219400506,0.0,0.5,1.0,0.0070809089174441,1.0,1.0,True,True
history_feedback,0.75,46,8,5,False,0.014098820677127,0.5968063872255489,False,False,0.014098820677127,0.0410501889226912,0.8578323946393542,0.8719312153164812,0.0,0.625,1.0,0.0062481566633449,1.0,1.0,True,True
history_feedback,0.75,47,8,5,False,0.0624273579282599,0.18562874251497,False,False,0.0624273579282599,0.0712014367663757,0.7920532624866693,0.8544806204149293,0.0,0.625,1.0,0.0062629954175401,1.0,1.0,True,True
history_feedback,0.75,48,8,6,True,0.1109988937220889,0.0199600798403193,True,True,0.1109988937220889,0.0910590061829439,0.7095191166739875,0.8205180103960765,0.125,0.75,1.0,0.00731217934249,1.0,1.0,True,True
history_feedback,0.75,49,8,4,False,-0.0120573777355783,0.7664670658682635,False,False,-0.0120573777355783,-0.005655949133135,0.8779919563796043,0.865934578644026,0.0,0.5,1.0,0.0067989816352376,1.0,1.0,True,True
history_feedback,0.75,50,8,6,True,0.1586774181208686,0.0059880239520958,True,True,0.1586774181208686,0.1387624582723527,0.7014426854463949,0.8601201035672636,0.375,0.75,1.0,0.0077301021414729,1.0,1.0,True,True
history_feedback,0.75,51,8,5,False,0.0364677989316323,0.3053892215568862,False,False,0.0364677989316323,0.0426887726758803,0.7914970739949261,0.8279648729265583,0.0,0.625,1.0,0.0066125731179639,1.0,1.0,True,True
history_feedback,0.75,52,8,6,True,0.0291615119408927,0.3572854291417165,False,False,0.0291615119408927,0.0768931398426898,0.7671638521315086,0.7963253640724013,0.0,0.75,1.0,0.0068617050985765,1.0,1.0,True,True
history_feedback,0.75,53,8,5,False,0.089101116726054,0.0518962075848303,False,False,0.089101116726054,0.0806932270229714,0.7326604174705267,0.8217615341965806,0.0,0.625,1.0,0.0074956089620555,1.0,1.0,True,True
history_feedback,0.75,54,8,6,True,0.0637974269328514,0.1337325349301397,False,False,0.0637974269328514,0.0252587688468046,0.7401538224260855,0.8039512493589369,0.25,0.75,1.0,0.0067488717097972,1.0,1.0,True,True
history_feedback,0.75,55,8,6,True,0.0937488337176255,0.0638722554890219,False,False,0.0937488337176255,0.16208718848438,0.7031889673600753,0.7969378010777008,0.0,0.75,1.0,0.0061733663669046,1.0,1.0,True,True
history_feedback,0.75,56,8,4,False,0.0822030299915051,0.0898203592814371,False,False,0.0822030299915051,0.0701972681934721,0.7691232892047304,0.8513263191962354,0.125,0.5,1.0,0.0074193240371936,1.0,1.0,True,True
history_feedback,0.75,57,8,3,False,0.0201954276418499,0.4930139720558882,False,False,0.0201954276418499,-0.0241376215298186,0.8489875717360992,0.8691829993779491,0.125,0.375,1.0,0.0062568909703982,1.0,1.0,True,True
history_feedback,0.75,58,8,4,False,0.0522632056108639,0.2055888223552894,False,False,0.0522632056108639,0.0332705803409666,0.7547832474575853,0.8070464530684494,0.0,0.5,1.0,0.0062961854821651,1.0,1.0,True,True
history_feedback,0.75,59,8,5,False,0.0587079195031627,0.217564870259481,False,False,0.0587079195031627,0.1042480397249001,0.7926645013165766,0.8513724208197393,0.0,0.625,1.0,0.0070036385878341,1.0,1.0,True,True
history_feedback,0.75,60,8,5,False,0.0819000566009139,0.0998003992015968,False,False,0.0819000566009139,0.0164480455571142,0.7288896288515728,0.8107896854524868,0.125,0.625,1.0,0.0067158006916967,1.0,1.0,True,True
history_feedback,0.75,61,8,6,True,0.0706272940563787,0.12375249500998,False,False,0.0706272940563787,0.0780079164054523,0.755787141635462,0.8264144356918408,0.125,0.75,1.0,0.0070041250607605,1.0,1.0,True,True
history_feedback,0.75,62,8,4,False,0.0592751105463968,0.1437125748502994,False,False,0.0592751105463968,0.034865136888693,0.7562306553300628,0.8155057658764596,0.125,0.5,1.0,0.0072891682694392,1.0,1.0,True,True
history_feedback,0.75,63,8,6,True,0.0598342887518134,0.1616766467065868,False,False,0.0598342887518134,0.0886386688091917,0.7578245395187431,0.8176588282705566,0.0,0.75,1.0,0.0068121253400232,1.0,1.0,True,True
history_feedback,0.75,64,8,5,False,0.093910069500906,0.0578842315369261,False,False,0.093910069500906,0.1067889753803116,0.7058945943919435,0.7998046638928495,0.125,0.625,1.0,0.0060428305208906,1.0,1.0,True,True
history_feedback,0.75,65,8,6,True,0.1250974687289182,0.0179640718562874,True,True,0.1250974687289182,0.1484051926449889,0.6864844135473216,0.8115818822762398,0.0,0.75,1.0,0.0081207937514552,1.0,1.0,True,True
history_feedback,0.75,66,8,6,True,0.0634760238807107,0.1696606786427145,False,False,0.0634760238807107,0.0541466553547281,0.7685453458724749,0.8320213697531856,0.0,0.75,1.0,0.0072202155267332,1.0,1.0,True,True
history_feedback,0.75,67,8,6,True,0.0436156181693429,0.2395209580838323,False,False,0.0436156181693429,0.020368844970777,0.7465041990966408,0.7901198172659838,0.0,0.75,1.0,0.0067238160987075,1.0,1.0,True,True
history_feedback,0.75,68,8,4,False,0.0437271138579123,0.2335329341317365,False,False,0.0437271138579123,-0.0115785621693612,0.7951495214660589,0.8388766353239712,0.125,0.5,1.0,0.0063183750893983,1.0,1.0,True,True
history_feedback,0.75,69,8,7,True,0.1611225963153194,0.0039920159680638,True,True,0.1611225963153194,0.1372064926945903,0.6782675619665088,0.8393901582818284,0.375,0.875,1.0,0.0069933398789801,1.0,1.0,True,True
history_feedback,0.75,70,8,6,True,0.1140779161184853,0.0419161676646706,True,True,0.1140779161184853,0.0860051019284461,0.7484609000573033,0.8625388161757885,0.25,0.75,1.0,0.0065676713445575,1.0,1.0,True,True
history_feedback,0.75,71,8,7,True,0.0621455412213869,0.2055888223552894,False,False,0.0621455412213869,0.0407395420607166,0.7895354502798588,0.8516809915012458,0.0,0.875,1.0,0.0070027108709788,1.0,1.0,True,True
history_feedback,0.75,72,8,6,True,0.1233383163207998,0.0139720558882235,True,True,0.1233383163207998,0.1951360447416802,0.7178562558442212,0.8411945721650209,0.0,0.75,1.0,0.0069221853004724,1.0,1.0,True,True
history_feedback,0.75,73,8,6,True,0.0949254048754422,0.0818363273453093,False,False,0.0949254048754422,0.0560256717139505,0.7698388302523527,0.8647642351277949,0.125,0.75,1.0,0.0067128050071451,1.0,1.0,True,True
history_feedback,0.75,74,8,6,True,0.0571560491477387,0.2115768463073852,False,False,0.0571560491477387,0.0834632825578604,0.7864786370324948,0.8436346861802335,0.0,0.75,1.0,0.0066827000334074,1.0,1.0,True,True
history_feedback,0.75,75,8,6,True,0.1245468528476114,0.0219560878243512,True,True,0.1245468528476114,0.0936386222492056,0.7115500038834428,0.8360968567310544,0.375,0.75,1.0,0.0067055423456445,1.0,1.0,True,True
history_feedback,0.75,76,8,5,False,0.0399559180316794,0.3093812375249501,False,False,0.0399559180316794,0.0704832476111553,0.8162046237016869,0.8561605417333664,0.125,0.625,1.0,0.006596145010731,1.0,1.0,True,True
history_feedback,0.75,77,8,4,False,0.0613407618413378,0.1756487025948103,False,False,0.0613407618413378,0.0195584648826914,0.7382226350118608,0.7995633968531988,0.25,0.5,1.0,0.0062852658703925,1.0,1.0,True,True
history_feedback,0.75,78,8,7,True,0.1719861922208972,0.0019960079840319,True,True,0.1719861922208972,0.1822659551955242,0.6254606413416041,0.7974468335625013,0.125,0.875,1.0,0.0077008344975887,1.0,1.0,True,True
history_feedback,0.75,79,8,6,True,0.0820927316279672,0.1037924151696606,False,False,0.0820927316279672,0.1250381061465005,0.7406478944906865,0.8227406261186538,0.0,0.75,1.0,0.0067217582128622,1.0,1.0,True,True
history_feedback,0.75,80,8,6,True,0.0551620109189263,0.2195608782435129,False,False,0.0551620109189263,0.0570443130941989,0.7910653586390625,0.8462273695579889,0.0,0.75,1.0,0.0063908023522845,1.0,1.0,True,True
history_feedback,0.75,81,8,3,False,-0.0085812236833456,0.6666666666666666,False,False,-0.0085812236833456,-0.0182041409837762,0.8437474442325561,0.8351662205492105,0.125,0.375,1.0,0.0067456900533378,1.0,1.0,True,True
history_feedback,0.75,82,8,7,True,0.0854383189184868,0.0518962075848303,False,False,0.0854383189184868,0.0954471467755924,0.718887920427132,0.8043262393456189,0.0,0.875,1.0,0.0064887713229753,1.0,1.0,True,True
history_feedback,0.75,83,8,8,True,0.1707149712432221,0.0019960079840319,True,True,0.1707149712432221,0.136619384819965,0.6489408105949946,0.8196557818382166,0.25,1.0,1.0,0.0067337519971535,1.0,1.0,True,True
history_feedback,0.75,84,8,4,False,0.0178843783789391,0.4451097804391217,False,False,0.0178843783789391,0.0099090469390159,0.7922236423181832,0.8101080206971224,0.125,0.5,1.0,0.0071989278306658,1.0,1.0,True,True
history_feedback,0.75,85,8,5,False,0.0845397100107807,0.0738522954091816,False,False,0.0845397100107807,0.1302946635019012,0.7707300946904685,0.8552698047012492,0.25,0.625,1.0,0.0065744686653581,1.0,1.0,True,True
history_feedback,0.75,86,8,7,True,0.0899653159862931,0.0399201596806387,True,True,0.0899653159862931,0.084389242825725,0.7097074201434328,0.7996727361297258,0.125,0.875,1.0,0.0069948065473786,1.0,1.0,True,True
history_feedback,0.75,87,8,6,True,0.0807253110913246,0.1197604790419161,False,False,0.0807253110913246,0.1071737050094183,0.77440223971265,0.8551275508039745,0.125,0.75,1.0,0.0066558404824032,1.0,1.0,True,True
history_feedback,0.75,88,8,5,False,0.0308739519790543,0.343313373253493,False,False,0.0308739519790543,0.0096968930117856,0.7677419784526447,0.798615930431699,0.0,0.625,1.0,0.0063951696552014,1.0,1.0,True,True
history_feedback,0.75,89,8,6,True,0.0971861337874065,0.0459081836327345,True,True,0.0971861337874065,0.106637092067396,0.738357064059226,0.8355431978466326,0.125,0.75,1.0,0.0067834142857949,1.0,1.0,True,True
history_feedback,0.75,90,8,5,False,0.0234513352188136,0.4590818363273453,False,False,0.0234513352188136,0.0731049809487697,0.8188096004264794,0.842260935645293,0.0,0.625,1.0,0.0064407674688998,1.0,1.0,True,True
history_feedback,0.75,91,8,6,True,0.1265996670232094,0.0119760479041916,True,True,0.1265996670232094,0.1415926908678053,0.7186813191916204,0.8452809862148298,0.125,0.75,1.0,0.0073707278024515,1.0,1.0,True,True
history_feedback,0.75,92,8,6,True,0.1281289795935611,0.0139720558882235,True,True,0.1281289795935611,0.1162391693733296,0.684342497451742,0.8124714770453032,0.25,0.75,1.0,0.0070582717729595,1.0,1.0,True,True
history_feedback,0.75,93,8,6,True,0.1001490355672593,0.0638722554890219,False,False,0.1001490355672593,0.1510928380672065,0.7564347695019716,0.8565838050692309,0.0,0.75,1.0,0.0069785212321801,1.0,1.0,True,True
history_feedback,0.75,94,8,4,False,0.0347086272669973,0.3473053892215569,False,False,0.0347086272669973,-0.0005230919911124,0.8005808767132835,0.8352895039802808,0.0,0.5,1.0,0.006333373116739,1.0,1.0,True,True
history_feedback,0.75,95,8,5,False,0.0179643915278788,0.4610778443113772,False,False,0.0179643915278788,0.0386291206093877,0.8017842635125718,0.8197486550404507,0.0,0.625,1.0,0.0063606129837681,1.0,1.0,True,True
history_feedback,0.75,96,8,3,False,-0.0145042108169806,0.8023952095808383,False,False,-0.0145042108169806,-0.0442024955260987,0.8846626886641699,0.8701584778471894,0.0,0.375,1.0,0.007125962648285,1.0,1.0,True,True
history_feedback,0.75,97,8,6,True,0.0716383596732922,0.1397205588822355,False,False,0.0716383596732922,0.0879414538938819,0.7711648970577389,0.8428032567310313,0.0,0.75,1.0,0.0066584181465136,1.0,1.0,True,True
history_feedback,0.75,98,8,4,False,0.0165055062106702,0.4730538922155688,False,False,0.0165055062106702,0.0237883033924272,0.8399310727116904,0.8564365789223607,0.0,0.5,1.0,0.0067154166767032,1.0,1.0,True,True
history_feedback,0.75,99,8,5,False,0.1031666657235358,0.0379241516966067,True,False,0.1031666657235358,0.1286166299862587,0.7151234804124498,0.8182901461359856,0.125,0.625,1.0,0.0058738283830357,1.0,1.0,True,True
history_feedback,0.75,100,8,3,False,-0.0094271819594896,0.6027944111776448,False,False,-0.0094271819594896,-0.0027962271553579,0.7924643177832198,0.7830371358237302,0.125,0.375,1.0,0.0065031477422205,1.0,1.0,True,True
history_feedback,0.75,101,8,8,True,0.1788462723869643,0.0019960079840319,True,True,0.1788462723869643,0.1678143914006727,0.691666456130975,0.8705127285179394,0.125,1.0,1.0,0.0068576951934696,1.0,1.0,True,True
history_feedback,0.75,102,8,6,True,0.0500143628300777,0.2155688622754491,False,False,0.0500143628300777,0.0387487286054499,0.7317238113948166,0.7817381742248943,0.0,0.75,1.0,0.0070622806170442,1.0,1.0,True,True
history_feedback,0.75,103,8,3,False,0.0260713303748082,0.467065868263473,False,False,0.0260713303748082,-0.0178166328295734,0.8324974583187497,0.8585687886935579,0.125,0.375,1.0,0.0069426097883895,1.0,1.0,True,True
history_feedback,0.75,104,8,3,False,-0.0283302206561221,0.7504990019960079,False,False,-0.0283302206561221,-0.052856040364394,0.8042851684829444,0.7759549478268223,0.0,0.375,1.0,0.0067522868601052,1.0,1.0,True,True
history_feedback,0.75,105,8,3,False,0.0236812193192945,0.437125748502994,False,False,0.0236812193192945,-0.0185498497642394,0.826979234415044,0.8506604537343385,0.0,0.375,1.0,0.006562118756415,1.0,1.0,True,True
history_feedback,0.75,106,8,8,True,0.1227089582357532,0.0379241516966067,True,True,0.1227089582357532,0.1161591121837335,0.7261230547182115,0.8488320129539647,0.0,1.0,1.0,0.0067524264485253,1.0,1.0,True,True
history_feedback,0.75,107,8,6,True,0.055724610058415,0.1656686626746507,False,False,0.055724610058415,0.1249143006678409,0.7423934187401044,0.7981180287985193,0.125,0.75,1.0,0.0067111839426628,1.0,1.0,True,True
history_feedback,0.75,108,8,6,True,0.1129466046003063,0.0279441117764471,True,True,0.1129466046003063,0.1126435473711068,0.6896650993548397,0.8026117039551459,0.25,0.75,1.0,0.0076343549820106,1.0,1.0,True,True
history_feedback,0.75,109,8,4,False,0.0166808811990838,0.5049900199600799,False,False,0.0166808811990838,0.0203090254937975,0.8498340385055041,0.866514919704588,0.0,0.5,1.0,0.0069132832442544,1.0,1.0,True,True
history_feedback,0.75,110,8,7,True,0.12725886453359,0.0279441117764471,True,True,0.12725886453359,0.1130800507743237,0.7370707716661183,0.8643296361997084,0.125,0.875,1.0,0.0068940441286283,1.0,1.0,True,True
